,Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
230,200508.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,11072.0
231,200508.0,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,2300.0
232,200508.0,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,2251.0
233,200509.0,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,17341.0
234,200509.0,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,18541.0
235,200509.0,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,4412.0
236,200509.0,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 1,B,24473.0
237,200509.0,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 1,B,26120.0
238,200509.0,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,4416.0
239,200509.0,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,4568.0
240,200509.0,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,10731.0
241,200509.0,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,11337.0
242,200509.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,4565.0
243,200509.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,4295.0
244,200509.0,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,International,A,7057.0
245,200509.0,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,International,A,6806.0
246,200509.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,31117.0
247,200509.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,33742.0
248,200509.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,International,A,3843.0
249,200509.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,International,A,6635.0
250,200509.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Other,International,A,7783.0
251,200509.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Thru / Transit,Other,International,A,161.0
252,200509.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,5446.0
253,200509.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,7674.0
254,200509.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Thru / Transit,Other,International,A,1504.0
255,200509.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,5875.0
256,200509.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,5960.0
257,200509.0,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,135043.0
258,200509.0,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,135944.0
259,200509.0,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,4240.0
260,200509.0,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,4166.0
261,200509.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,4792.0
262,200509.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,5140.0
263,200509.0,BelAir Airlines,4T,BelAir Airlines,4T,International,Europe,Deplaned,Other,International,A,108.0
264,200509.0,BelAir Airlines,4T,BelAir Airlines,4T,International,Europe,Enplaned,Other,International,A,315.0
265,200509.0,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,20455.0
266,200509.0,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,20635.0
267,200509.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,8370.0
268,200509.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,9874.0
269,200509.0,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9154.0
270,200509.0,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9486.0
271,200509.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Low Fare,Terminal 1,C,17291.0
272,200509.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,68347.0
273,200509.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Low Fare,Terminal 1,C,17453.0
274,200509.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,67160.0
275,200509.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,9931.0
276,200509.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,10752.0
277,200509.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,13426.0
278,200509.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,12989.0
279,200509.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7735.0
280,200509.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,7624.0
281,200509.0,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,4648.0
282,200509.0,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,4401.0
283,200509.0,Icelandair,FI,Icelandair,FI,International,Europe,Deplaned,Other,International,A,1996.0
284,200509.0,Icelandair,FI,Icelandair,FI,International,Europe,Enplaned,Other,International,A,1677.0
285,200509.0,Independence Air,DH,Independence Air,DH,Domestic,US,Deplaned,Low Fare,International,A,5218.0
286,200509.0,Independence Air,DH,Independence Air,DH,Domestic,US,Enplaned,Low Fare,International,A,5503.0
287,200509.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,7087.0
288,200509.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,8264.0
289,200509.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,9562.0
290,200509.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,9513.0
291,200509.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,4344.0
292,200509.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,3448.0
293,200509.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,20535.0
294,200509.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,21379.0
295,200509.0,Mesa Airlines,YV,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,1781.0
296,200509.0,Mesa Airlines,YV,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,1751.0
297,200509.0,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Deplaned,Other,International,G,3986.0
298,200509.0,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Enplaned,Other,International,G,4823.0
299,200509.0,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Other,Terminal 1,A,2913.0
300,200509.0,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Other,Terminal 1,A,2867.0
301,200509.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Other,Terminal 1,C,48138.0
302,200509.0,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Other,Terminal 1,C,47061.0
303,200509.0,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Other,International,A,5857.0
304,200509.0,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Other,International,A,5615.0
305,200509.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,8323.0
306,200509.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,7875.0
307,200509.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,15259.0
308,200509.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,14251.0
309,200509.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,6356.0
310,200509.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,6666.0
311,200509.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,96832.0
312,200509.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,95008.0
313,200509.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,3581.0
314,200509.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,3457.0
315,200509.0,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,Terminal 1,B,3686.0
316,200509.0,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,Terminal 1,B,3592.0
317,200509.0,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,G,3790.0
318,200509.0,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,G,3529.0
319,200509.0,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,A,35942.0
320,200509.0,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,A,36632.0
321,200509.0,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,34782.0
322,200509.0,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,34761.0
323,200509.0,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 1,B,50133.0
324,200509.0,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 1,B,49094.0
325,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Low Fare,Terminal 3,E,50351.0
326,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,E,24678.0
327,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Low Fare,Terminal 3,E,50235.0
328,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,E,23767.0
329,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,483.0
330,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,357533.0
331,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,360563.0
332,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,8271.0
333,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,63027.0
334,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,62403.0
335,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Thru / Transit,Other,International,G,3163.0
336,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,8048.0
337,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,7750.0
338,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Thru / Transit,Other,International,G,1264.0
339,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,12095.0
340,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,10220.0
341,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Thru / Transit,Other,Terminal 3,F,10.0
342,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,28093.0
343,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,29928.0
344,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Thru / Transit,Other,International,G,759.0
345,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,5191.0
346,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,5123.0
347,200509.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Thru / Transit,Other,International,G,96.0
348,200509.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,11084.0
349,200509.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,11623.0
350,200509.0,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,2050.0
351,200509.0,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,1997.0
352,200510.0,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Deplaned,Low Fare,Terminal 1,B,17698.0
353,200510.0,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Enplaned,Low Fare,Terminal 1,B,19983.0
354,200510.0,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,5754.0
355,200510.0,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,Terminal 1,B,22176.0
356,200510.0,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,Terminal 1,B,22780.0
357,200510.0,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,4329.0
358,200510.0,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,4715.0
359,200510.0,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,10515.0
360,200510.0,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,10796.0
361,200510.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,3178.0
362,200510.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,4766.0
363,200510.0,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,International,A,6680.0
364,200510.0,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,International,A,6999.0
365,200510.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,29388.0
366,200510.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,33214.0
367,200510.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Thru / Transit,Other,International,A,4159.0
368,200510.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Other,International,A,5168.0
369,200510.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Other,International,A,6093.0
370,200510.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Thru / Transit,Other,International,A,793.0
371,200510.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,5940.0
372,200510.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,9998.0
373,200510.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Thru / Transit,Other,International,A,2773.0
374,200510.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,5669.0
375,200510.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6001.0
376,200510.0,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,138090.0
377,200510.0,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,138552.0
378,200510.0,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 3,E,4669.0
379,200510.0,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 3,E,4524.0
380,200510.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,4674.0
381,200510.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,5409.0
382,200510.0,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,19453.0
383,200510.0,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,18988.0
384,200510.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,9571.0
385,200510.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,11106.0
386,200510.0,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,8919.0
387,200510.0,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,10254.0
388,200510.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Low Fare,Terminal 1,C,21516.0
389,200510.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,62701.0
390,200510.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Low Fare,Terminal 1,C,20904.0
391,200510.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,63704.0
392,200510.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,10122.0
393,200510.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,11311.0
394,200510.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,12585.0
395,200510.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,12490.0
396,200510.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,Terminal 1,C,7556.0
397,200510.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,Terminal 1,C,6962.0
398,200510.0,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,4470.0
